Link,Model,Specs,Matched,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Top,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Neck Pickup,Middle Pickup,Price,Tremolo,Locking Tuners,Retainer Bar,Stainless Steel Frets,Made in United States,Expensive Wood,Locking Nut,Top Pickup Brand,Neck-Through Build,Push Knob or Extra Switch Option,Weight Relief,Stays in Tune (Evertune),21:1 Tuner Ratio,Compound Radius Fretboard,Strap Lock,Luminescent Inlay,Body Material 2,Neck Material 2,Fretboard Material 2,Sustainer Pickups,High-Quality-Standards Country,Coil Split Pickups,Made in Japan,"Coil Split, Killswitch Pickups","Coil Split, Multi-Voicing Pickups","Multi-Voicing, Sustainer Pickups",Coil Tap Pickups,Ivory Tusq Nut,Bone Nut,Multi-Voicing Pickups,High-Quality Nut,Black Tusq XL Nut,Series Split Pickups,Parallel Split Pickups,S-1 Switch Pickups,Killswitch Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Phase Out Pickups",Boneite Nut,NuBone Nut,Synthetic Bone Nut,"Killswitch, Sustainer Pickups",Boost Pickups,"Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups",Phase Out Pickups,"Killswitch, Phase Out Pickups",High-Pass Filter Pickups,Half-Bone/Half-Brass Nut,"Coil Tap, Boost Pickups","Coil Split, Phase Out Pickups",Varitone Pickups,Tri-Sound Pickups,Neck Shape
https://findmyguitar.com/reviews/Fender-Player-Jazzmaster-review.php,Fender Player Jazzmaster,"From Fender's 2018 Player series
Made in Mexico
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Alder body
Maple neck
Pau Ferro fretboard
Bridge pickup: Fender Player Series Alnico 2 Humbucking (Humbucker/Passive)
Neck pickup: Fender Player Series Alnico 2 Humbucking (Humbucker/Passive)
6-Saddle Vintage-Style Adjustable with “Floating” Tremolo Tailpiece bridge
1 volume and 1 tone Bell knobs
3-way Switch
Modern C Bolt-On neck
22 Medium Jumbo frets
Standard Cast/Sealed tuners
",True,Fender,2018.0,HH,6.0,Mexico,Player,"White, Sunburst, Orange, Yellow",No,,Solid Body,Alder,6-Saddle Vintage-Style Adjustable with “Floating” Tremolo Tailpiece,Bolt-On,Standard Cast/Sealed,Pau Ferro,Maple,White Dot,"25.5""",Modern C,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.87'' (22.1mm),22 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),3 Way,Bell,Coil Split,1.0,1.0,Fender Player Series Alnico 2 Humbucking (Humbucker / Passive),Fender Player Series Alnico 2 Humbucking (Humbucker / Passive),,567.4440000000001,True,False,,False,,False,,True,False,,False,False,False,False,False,False,Alder,Maple,Pau Ferro,,False,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Fender-Player-Stratocaster-HSS-Plus-Top-review.php,Fender Player Stratocaster HSS Plus Top,"From Fender's 2018 Player series
Made in Mexico
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Flamed Maple top
Alder body
Maple neck
Pau Ferro fretboard
Bridge pickup: Fender Player Series Alnico 2 Humbucking (Humbucker/Passive)
Middle pickup: Fender Player Series Alnico 5 Strat Single-Coil (Single Coil/Passive)
Neck pickup: Fender Player Series Alnico 5 Strat Single-Coil (Single Coil/Passive)
2-Point Synchronized Tremolo with Bent Steel Saddles bridge
1 volume and 2 tone Bell knobs
5-way Switch
Modern C Bolt-On neck
22 Medium Jumbo frets
Standard Cast/Sealed tuners
",True,Fender,2018.0,HSS,6.0,Mexico,Player,"Brown Burst, Sunburst Burst",No,Flamed Maple,Solid Body,Alder,2-Point Synchronized Tremolo with Bent Steel Saddles,Bolt-On,Standard Cast/Sealed,Pau Ferro,Maple,White Dot,"25.5""",Modern C,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.87'' (22.1mm),22 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),5 Way,Bell,,1.0,2.0,Fender Player Series Alnico 2 Humbucking (Humbucker / Passive),Fender Player Series Alnico 5 Strat Single-Coil (Single Coil / Passive),Fender Player Series Alnico 5 Strat Single-Coil (Single Coil / Passive),754.43,True,False,,False,,False,,True,False,False,False,False,False,False,False,False,Alder,Maple,Pau Ferro,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Fender-Player-Stratocaster-Plus-Top-review.php,Fender Player Stratocaster Plus Top,"From Fender's 2018 Player series
Made in Mexico
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Flamed Maple top
Alder with Flame Maple Top body
Maple neck
Maple fretboard
Bridge pickup: Fender Player Series Alnico 5 Strat Single-Coil (Single Coil/Passive)
Middle pickup: Fender Player Series Alnico 5 Strat Single-Coil (Single Coil/Passive)
Neck pickup: Fender Player Series Alnico 5 Strat Single-Coil (Single Coil/Passive)
2-Point Synchronized Tremolo with Bent Steel Saddles bridge
1 volume and 2 tone Bell knobs
5-way Switch
Modern C Bolt-On neck
22 Medium Jumbo frets
Standard Cast/Sealed tuners
",True,Fender,2018.0,SSS,6.0,Mexico,Player,"Brown Burst, Sunburst Burst",No,Flamed Maple,Solid Body,Alder with Flame Maple Top,2-Point Synchronized Tremolo with Bent Steel Saddles,Bolt-On,Standard Cast/Sealed,Maple,Maple,Black Dot,"25.5""",Modern C,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.87'' (22.1mm),22 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),5 Way,Bell,,1.0,2.0,Fender Player Series Alnico 5 Strat Single-Coil (Single Coil / Passive),Fender Player Series Alnico 5 Strat Single-Coil (Single Coil / Passive),Fender Player Series Alnico 5 Strat Single-Coil (Single Coil / Passive),701.1925,True,False,,False,,True,,True,False,False,False,False,False,False,False,False,Flame Maple,Maple,Maple,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Fender-Player-Telecaster-HH-review.php,Fender Player Telecaster HH,"From Fender's 2018 Player series
Made in Mexico
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Alder body
Maple neck
Pau Ferro fretboard
Bridge pickup: Fender Player Series Alnico 2 Humbucking (Humbucker/Passive)
Neck pickup: Fender Player Series Alnico 2 Humbucking (Humbucker/Passive)
6-Saddle String-Through-Body Tele with Bent Steel Saddles bridge
1 volume and 1 tone Dome knobs
3-way Switch
Modern C Bolt-On neck
22 Medium Jumbo frets
Standard Cast/Sealed tuners
",True,Fender,2018.0,HH,6.0,Mexico,Player,"Sunburst, Blue, Gray",No,,Solid Body,Alder,6-Saddle String-Through-Body Tele with Bent Steel Saddles,Bolt-On,Standard Cast/Sealed,Pau Ferro,Maple,White Dot,"25.5""",Modern C,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.87'' (22.1mm),22 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Fender Player Series Alnico 2 Humbucking (Humbucker / Passive),Fender Player Series Alnico 2 Humbucking (Humbucker / Passive),,649.756,False,False,,False,,False,,True,False,,False,False,False,False,False,False,Alder,Maple,Pau Ferro,,False,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/ESP-LTD-PS-1-review.php,ESP LTD PS-1,"From ESP LTD's 2021 Xtone series
Made in Indonesia
6 strings
24.75""'' scale
13.78"" Fretboard Radius
Mahogany body
Maple neck
Roasted Jatoba fretboard
Bridge pickup: ESP Designed LH-150B (Humbucker/Passive)
Neck pickup: ESP Designed LH-150N (Humbucker/Passive)
TOM & Tailpiece bridge
2 volume and 2 tone Speed knobs
3-way Switch
Thin U Bolt-On neck
22 XL Jumbo frets
LTD tuners
",True,ESP LTD,2021.0,HH,6.0,Indonesia,Xtone,"White, Pink",No,,Semi-Hollow,Mahogany,TOM & Tailpiece,Bolt-On,LTD,Roasted Jatoba,Maple,Blocks,"24.75""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),22 XL Jumbo,"13.78""",Plastic,42mm (1.654''),3 Way,Speed,Coil Split,2.0,2.0,ESP Designed LH-150B (Humbucker / Passive),ESP Designed LH-150N (Humbucker / Passive),,562.2099999999998,False,False,,False,,True,,False,False,,,False,False,False,False,False,Mahogany,Maple,Jatoba,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Fender-Robert-Cray-Stratocaster-review.php,Fender Robert Cray Stratocaster,"From Fender's 2011 Artist series
Robert Cray Signature
Made in Mexico
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Alder body
Maple neck
Rosewood fretboard
Bridge pickup: Fender Vintage-Style Single-Coil Strat (Single Coil/Passive)
Middle pickup: Fender Vintage-Style Single-Coil Strat (Single Coil/Passive)
Neck pickup: Fender Vintage-Style Single-Coil Strat (Single Coil/Passive)
6-Saddle American Vintage Strings-Through-Body Strat Hardtail bridge
1 volume and 2 tone Bell knobs
5-way Switch
60s C Bolt-On neck
21 Medium Jumbo frets
Vintage-Style tuners
",True,Fender,2011.0,SSS,6.0,Mexico,Artist,"Sunburst, Gray",No,,Solid Body,Alder,6-Saddle American Vintage Strings-Through-Body Strat Hardtail,Bolt-On,Vintage-Style,Rosewood,Maple,White Dot,"25.5""",60s C,1st Fret: 0.827'' (21mm) - 12th Fret: 0.925'' (23.5mm),21 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),5 Way,Bell,,1.0,2.0,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),990.8259999999998,False,False,,False,,True,,True,False,False,False,False,False,False,False,False,Alder,Maple,Rosewood,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Yamaha-RSE20-review.php,Yamaha RSE20,"From Yamaha's 2022 REVSTAR series
Made in China
6 strings
24.75""'' scale
12"" Fretboard Radius
Chambered Mahogany body
3-Piece Mahogany neck
Rosewood fretboard
Bridge pickup: VH3b (Humbucker/Passive)
Neck pickup: VH3n (Humbucker/Passive)
Tune-O-Matic bridge
1 volume and 1 tone Dome knobs
3-way Switch
Revstar C Set neck
22 Jumbo frets
Die-Cast tuners
",True,Yamaha,2022.0,HH,6.0,China,REVSTAR,"White, Black, Blue, Yellow",Yes,,Solid Body,Chambered Mahogany,Tune-O-Matic,Set,Die-Cast,Rosewood,3-Piece Mahogany,Dots,"24.75""",Revstar C,1st Fret: 0.827'' (21mm) - 12th Fret: 0.941'' (23.9mm),22 Jumbo,"12""",Plastic,41.9mm (1.65''),3 Way,Dome,High-Pass Filter,1.0,1.0,VH3b (Humbucker / Passive),VH3n (Humbucker / Passive),,462.66,False,False,,False,,True,,False,False,,True,False,False,False,False,False,Mahogany,Mahogany,Rosewood,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,True,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Ibanez-S561-review.php,Ibanez S561,"From Ibanez's 2021 S series
Made in Indonesia
6 strings
25.5""'' scale
15.748"" Fretboard Radius
Meranti body
Maple neck
Rosewood fretboard
Bridge pickup: Quantum (Humbucker/Passive)
Middle pickup: Quantum (Humbucker/Passive)
Neck pickup: Quantum (Humbucker/Passive)
F106 bridge
1 volume and 1 tone Dome knobs
5-way Switch
Wizard III Bolt-On neck
24 Jumbo frets
Ibanez tuners
",True,Ibanez,2021.0,HSS,6.0,Indonesia,S,"Pink Matte, Green Matte",No,,Solid Body,Meranti,F106,Bolt-On,Ibanez,Rosewood,Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"15.748""",Plastic,43mm (1.693''),5 Way,Dome,,1.0,1.0,Quantum (Humbucker / Passive),Quantum (Humbucker / Passive),Quantum (Humbucker / Passive),371.50666666666666,False,False,,False,,True,,False,False,False,False,False,False,False,False,False,Meranti,Maple,Rosewood,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a Wizard type neck.
https://findmyguitar.com/reviews/Harley-Benton-SC-450Plus-review.php,Harley Benton SC-450Plus,"From Harley Benton's 2015 Classic series
Made in China
6 strings
24.75""'' scale
13.78"" Fretboard Radius
Maple top
Mahogany body
Mahogany neck
Pau Ferro fretboard
Bridge pickup: Roswell LAF Alnico-5 Vintage-Style (Humbucker/Passive)
Neck pickup: Roswell LAF Alnico-5 Vintage-Style (Humbucker/Passive)
Dlx Tune-O-Matic Bridge bridge
2 volume and 2 tone Bell knobs
3-way Switch
Harley Benton C Set neck
22 Medium Jumbo frets
Dlx Kluson Style Machine Heads tuners
",False,Harley Benton,2015.0,HH,6.0,China,Classic,"Brown Burst, Yellow, Orange Burst",Yes,Maple,Solid Body,Mahogany,Dlx Tune-O-Matic Bridge,Set,Dlx Kluson Style Machine Heads,Pau Ferro,Mahogany,Trapezoid,"24.75""",Harley Benton C,1st Fret: 0.898'' (22.8mm) - 12th Fret: 0.931'' (23.6mm),22 Medium Jumbo,"13.78""",Plastic,43mm (1.693''),3 Way,Bell,Coil Split,2.0,2.0,Roswell LAF Alnico-5 Vintage-Style (Humbucker / Passive),Roswell LAF Alnico-5 Vintage-Style (Humbucker / Passive),,173.26999999999998,False,False,,False,,True,,True,False,,False,False,False,False,False,False,Mahogany,Mahogany,Pau Ferro,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Harley-Benton-SC-550-II-review.php,Harley Benton SC-550 II,"From Harley Benton's 2021 Deluxe series
Made in Indonesia
6 strings
24.75""'' scale
12"" Fretboard Radius
Flame Maple top
Mahogany body
Mahogany neck
Pau Ferro fretboard
Bridge pickup: Tesla OPUS-1 AlNiCo-5 (Humbucker/Passive)
Neck pickup: Tesla OPUS-1 AlNiCo-5 (Humbucker/Passive)
DLX Tune-O-Matic bridge
2 volume and 2 tone Speed knobs
3-way Switch
Harley Benton '60s Set neck
22 Medium Jumbo Stainless Steel frets
DLX Kluson style tuners
",True,Harley Benton,2021.0,HH,6.0,Indonesia,Deluxe,"Orange, Red, Gray, Orange Burst",Yes,Flame Maple,Solid Body,Mahogany,DLX Tune-O-Matic,Set,DLX Kluson style,Pau Ferro,Mahogany,Pearloid Trapezoids,"24.75""",Harley Benton '60s,,22 Medium Jumbo Yes,"12""",Graphite,42mm (1.654''),3 Way,Speed,,2.0,2.0,Tesla OPUS-1 AlNiCo-5 (Humbucker / Passive),Tesla OPUS-1 AlNiCo-5 (Humbucker / Passive),,258.3466666666667,False,False,,True,,True,,True,False,False,False,False,False,False,False,False,Mahogany,Mahogany,Pau Ferro,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Harley-Benton-SC-Custom-II-Active-review.php,Harley Benton SC-Custom II Active,"From Harley Benton's 2020 Custom Line series
Made in Vietnam
6 strings
24.75""'' scale
13.78"" Fretboard Radius
Maple, flamed top
Mahogany body
Mahogany neck
Jatoba fretboard
Bridge pickup: Roswell LZ56B Ceramic (Humbucker/Active)
Neck pickup: Roswell LZ51N Alnico-5 (Humbucker/Active)
Wsc Tune-O-Matic bridge
2 volume and 1 tone Dome knobs
3-way Switch
Harley Benton Modern C Set neck
24 Medium Jumbo frets
Grover tuners
",False,Harley Benton,2020.0,HH,6.0,Vietnam,Custom Line,"White, Black",No,"Maple, flamed",Solid Body,Mahogany,Wsc Tune-O-Matic,Set,Grover,Jatoba,Mahogany,White pearloid crown fretboard inlays,"24.75""",Harley Benton Modern C,1st Fret: 0.807'' (20.5mm) - 12th Fret: 0.886'' (22.5mm),24 Medium Jumbo,"13.78""",Plastic,42mm (1.654''),3 Way,Dome,,2.0,1.0,Roswell LZ56B Ceramic (Humbucker / Active),Roswell LZ51N Alnico-5 (Humbucker / Active),,314.49,False,False,,False,,True,,True,False,False,False,False,False,False,False,False,Mahogany,Mahogany,Jatoba,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/PRS-SE-245-review.php,PRS SE 245,"From PRS's 2020 SE series
Made in Indonesia
6 strings
24.5""'' scale
10"" Fretboard Radius
Beveled Maple Top with Flame Maple Veneer top
Mahogany body
Mahogany neck
Rosewood fretboard
Bridge pickup: PRS 245 S (Humbucker/Passive)
Neck pickup: PRS 245 S (Humbucker/Passive)
PRS-Designed Stoptail bridge
2 volume and 2 tone Speed knobs
3-way Switch
Wide Fat Set neck
22 Medium Jumbo frets
PRS Designed Tuners tuners
",True,PRS,2020.0,HH,6.0,Indonesia,SE,"Black Burst, Vintage Sunburst",No,Beveled Maple Top with Flame Maple Veneer,Solid Body,Mahogany,PRS-Designed Stoptail,Set,PRS Designed Tuners,Rosewood,Mahogany,Birds,"24.5""",Wide Fat,1st Fret: 0.86'' (21.8mm) - 12th Fret: 0.96'' (24.4mm),22 Medium Jumbo,"10""",PRS Propietary,42.9mm (1.688''),3 Way,Speed,,2.0,2.0,PRS 245 S (Humbucker / Passive),PRS 245 S (Humbucker / Passive),,574.6,False,False,,False,,True,,True,False,False,False,False,False,False,False,False,Mahogany,Mahogany,Rosewood,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a Vintage type neck.
https://findmyguitar.com/reviews/PRS-SE-245-Standard-review.php,PRS SE 245 Standard,"From PRS's 2018 SE series
Made in Indonesia
6 strings
24.5""'' scale
10"" Fretboard Radius
Bound Mahogany body
Bound Mahogany neck
Rosewood fretboard
Bridge pickup: PRS 245 S (Humbucker/Passive)
Neck pickup: PRS 245 S (Humbucker/Passive)
PRS-Designed Stoptail bridge
1 volume and 1 tone Speed knobs
3-way Switch
Wide Fat Set neck
22 Medium Jumbo frets
PRS Designed Tuners tuners
",True,PRS,2018.0,HH,6.0,Indonesia,SE,Brown Burst,No,,Solid Body,Bound Mahogany,PRS-Designed Stoptail,Set,PRS Designed Tuners,Rosewood,Bound Mahogany,Birds,"24.5""",Wide Fat,1st Fret: 0.86'' (21.8mm) - 12th Fret: 0.96'' (24.4mm),22 Medium Jumbo,"10""",PRS Propietary,42.9mm (1.688''),3 Way,Speed,,1.0,1.0,PRS 245 S (Humbucker / Passive),PRS 245 S (Humbucker / Passive),,572.9620000000001,False,False,,False,,True,,True,False,False,False,False,False,False,False,False,Mahogany,Mahogany,Rosewood,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a Vintage type neck.
https://findmyguitar.com/reviews/PRS-SE-Hollowbody-Standard-review.php,PRS SE Hollowbody Standard,"From PRS's 2020 SE series
Made in Indonesia
6 strings
25""'' scale
10"" Fretboard Radius
Mahogany top
Mahogany body
Mahogany neck
Ebony fretboard
Bridge pickup: PRS 58/15 S (Humbucker/Passive)
Neck pickup: PRS 58/15 S (Humbucker/Passive)
PRS Adjustable Stoptail bridge
1 volume and 1 tone Speed knobs
3-way Switch
Wide Fat Set neck
22 Medium Jumbo frets
PRS Designed Tuners tuners
",True,PRS,2020.0,HH,6.0,Indonesia,SE,"Red Burst, McCarty Sunburst",No,Mahogany,Hollowbody,Mahogany,PRS Adjustable Stoptail,Set,PRS Designed Tuners,Ebony,Mahogany,Birds,"25""",Wide Fat,1st Fret: 0.86'' (21.8mm) - 12th Fret: 0.96'' (24.4mm),22 Medium Jumbo,"10""",PRS Propietary,42.9mm (1.688''),3 Way,Speed,,1.0,1.0,PRS 58/15 S (Humbucker / Passive),PRS 58/15 S (Humbucker / Passive),,802.8325,False,False,,False,,True,,True,False,False,,False,False,False,False,False,Mahogany,Mahogany,Ebony,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a Vintage type neck.
https://findmyguitar.com/reviews/PRS-SE-Zach-Myers-review.php,PRS SE Zach Myers,"From PRS's 2021 SE series
Zach Myers Signature
Made in Indonesia
6 strings
24.5""'' scale
10"" Fretboard Radius
Beveled Maple Top with Flame Maple Veneer top
Mahogany body
Mahogany w/ Satin Finish neck
Rosewood fretboard
Bridge pickup: PRS 245 S (Humbucker/Passive)
Neck pickup: PRS 245 S (Humbucker/Passive)
PRS Adjustable Stoptail bridge
1 volume and 1 tone Speed knobs
3-way Switch
Wide Fat Set neck
22 Medium Jumbo frets
Vintage-Style tuners
",True,PRS,2021.0,HH,6.0,Indonesia,SE,Blue,No,Beveled Maple Top with Flame Maple Veneer,Semi-Hollow,Mahogany,PRS Adjustable Stoptail,Set,Vintage-Style,Rosewood,Mahogany w/ Satin Finish,Birds,"24.5""",Wide Fat,1st Fret: 0.86'' (21.8mm) - 12th Fret: 0.96'' (24.4mm),22 Medium Jumbo,"10""",PRS Propietary,42.9mm (1.688''),3 Way,Speed,,1.0,1.0,PRS 245 S (Humbucker / Passive),PRS 245 S (Humbucker / Passive),,775.152,False,False,,False,,True,,True,False,False,,False,False,False,False,False,Mahogany,Mahogany,Rosewood,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a Vintage type neck.
https://findmyguitar.com/reviews/ESP-LTD-SN-200HT-review.php,ESP LTD SN-200HT,"From ESP LTD's 2021 SN series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Basswood body
Maple neck
Maple fretboard
Bridge pickup: ESP Designed LH-150B (Humbucker/Passive)
Neck pickup: ESP Designed LH-150N (Humbucker/Passive)
LTD Fixed w/ String Thru bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Bolt-On neck
24 XL Jumbo frets
LTD tuners
",True,ESP LTD,2021.0,HH,6.0,Indonesia,SN,"Black, Purple",No,,Solid Body,Basswood,LTD Fixed w/ String Thru,Bolt-On,LTD,Maple,Maple,Offset Dots,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"13.78""",Plastic,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,ESP Designed LH-150B (Humbucker / Passive),ESP Designed LH-150N (Humbucker / Passive),,430.465,False,False,,False,,False,,False,False,,False,False,False,False,False,False,Basswood,Maple,Maple,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Kramer-Snake-Sabo-Baretta-review.php,Kramer Snake Sabo Baretta,"From Kramer's 2020 Artist series
Snake Sabo Signature
Made in Indonesia
6 strings
25.5""'' scale
12.6"" Fretboard Radius
Alder body
3 piece Maple, natural Satin finish neck
Indian Laurel fretboard
Bridge pickup: Kramer 85-T Double Black Open Coil Humbucker (Humbucker/Passive)
Floyd Rose 1000 series Tremolo with EVH D-Tuna Drop D Tuning System bridge
1 volume and 1 tone Dome knobs
K-Speed SlimTaper Bolt-On neck
22 Jumbo frets
Black Chrome Mini Die Cast tuners
",True,Kramer,2020.0,H,6.0,Indonesia,Artist,Green,No,,Solid Body,Alder,Floyd Rose 1000 series Tremolo with EVH D-Tuna Drop D Tuning System,Bolt-On,Black Chrome Mini Die Cast,Indian Laurel,"3 piece Maple, natural Satin finish",Dot,"25.5""",K-Speed SlimTaper,,22 Jumbo,"12.6""",Locking,42.7mm (1.68''),0 Way,Dome,,1.0,1.0,Kramer 85-T Double Black Open Coil Humbucker (Humbucker / Passive),,,430.465,True,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,Alder,Maple,Laurel,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Harley-Benton-ST-57DG-review.php,Harley Benton ST-57DG,"From Harley Benton's 2017 Tribute series
Made in China
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Alder body
Maple neck
Maple fretboard
Bridge pickup: Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil/Passive)
Middle pickup: Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil/Passive)
Neck pickup: Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil/Passive)
Harley Benton Tremolo bridge
1 volume and 2 tone Bell knobs
5-way Switch
Harley Benton C Bolt-On neck
21 Medium Jumbo frets
Kluson Style Machine Heads tuners
",False,Harley Benton,2017.0,SSS,6.0,China,Tribute,Black,No,,Solid Body,Alder,Harley Benton Tremolo,Bolt-On,Kluson Style Machine Heads,Maple,Maple,,"25.5""",Harley Benton C,1st Fret: 0.898'' (22.8mm) - 12th Fret: 0.931'' (23.6mm),21 Medium Jumbo,"13.78""",Ivory Tusq,42mm (1.654''),5 Way,Bell,,1.0,2.0,Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil / Passive),Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil / Passive),Roswell SK52 True Vintage Staggered Alnico-5 (Single Coil / Passive),178.5,True,False,,False,,False,,True,False,False,False,False,False,False,False,False,Alder,Maple,Maple,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Dean-Thoroughbred-X-Floyd-review.php,Dean Thoroughbred X Floyd,"From Dean's 2021 X series
Made in India
6 strings
24.75""'' scale
12"" Fretboard Radius
Eastern Mahogany body
Maple neck
Indian Rosewood fretboard
Bridge pickup: DMT Design (Humbucker/Passive)
Neck pickup: DMT Design (Humbucker/Passive)
Floyd Rose FR20 bridge
2 volume and 2 tone Speed knobs
3-way Switch
C Bolt-On neck
22 Jumbo frets
Sealed Die Cast tuners
",True,Dean,2021.0,HH,6.0,India,X,Red Satin,No,,Solid Body,Eastern Mahogany,Floyd Rose FR20,Bolt-On,Sealed Die Cast,Indian Rosewood,Maple,Pearloid Dot,"24.75""",C,,22 Jumbo,"12""",Locking,43mm (1.693''),3 Way,Speed,,2.0,2.0,DMT Design (Humbucker / Passive),DMT Design (Humbucker / Passive),,429.0,True,False,False,False,,True,True,False,False,False,False,False,False,False,False,False,Mahogany,Maple,Rosewood,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Sterling-Valentine-review.php,Sterling Valentine,"From Sterling's 2019 Artist series
James Valentine Signature
Made in Indonesia
6 strings
25.5""'' scale
9.5"" Fretboard Radius
Swamp Ash body
Roasted Maple neck
Roasted Maple fretboard
Bridge pickup: Sterling Single Coil (Single Coil/Passive)
Neck pickup: Sterling Humbucker (Humbucker/Passive)
Hardtail with Vintage Bent Saddle bridge
1 volume and 1 tone Dome knobs
3-way Switch
James Valentine Bolt-On neck
22 Narrow Tall frets
Open Gear tuners
",False,Sterling,2019.0,SH,6.0,Indonesia,Artist,"White, Sunburst",No,,Solid Body,Swamp Ash,Hardtail with Vintage Bent Saddle,Bolt-On,Open Gear,Roasted Maple,Roasted Maple,Black Dot Markers,"25.5""",James Valentine,,22 Narrow Tall,"9.5""",Compensated,41.9mm (1.65''),3 Way,Dome,Boost,1.0,1.0,Sterling Single Coil (Single Coil / Passive),Sterling Humbucker (Humbucker / Passive),,770.96,False,False,,False,,True,,False,False,,False,False,False,False,False,False,Ash,Roasted Maple,Roasted Maple,,False,,,,,,,,,,False,,,,,,,,,,,,True,,,,,,,,,,,It has a C type neck.
